id,ticket_id,related_type,text,type,user_id
1932,3294,TICKET,Затрудняюсь,HARD,712
1933,3293,TICKET,Ответил,SOLVED,712
1934,3299,TICKET,Затрудняюсь,HARD,712
1935,3315,TICKET,Затрудняюсь,HARD,712
1936,3312,TICKET,Затрудняюсь,HARD,712
1937,3310,TICKET,Затрудняюсь,HARD,712
1938,3309,TICKET,Затрудняюсь,HARD,712
1939,3316,TICKET,Затрудняюсь vine,HARD,712
1940,3317,TICKET,Затрудняюсь,HARD,712
1941,3318,TICKET,Затрудняюсь vine,HARD,712
1942,3319,TICKET,Ответил,SOLVED,712
1943,3320,TICKET,Ответил,SOLVED,712
1944,3322,TICKET,Затрудняюсь,HARD,712
1945,3324,TICKET,Ответил,SOLVED,43
1946,3323,TICKET,Ответил,SOLVED,43
1947,3326,TICKET,Ответил,SOLVED,43
1948,3327,TICKET,Ответил,SOLVED,43
1949,3337,TICKET,Ответил частично,SOLVED,712
1950,3338,TICKET,Отложено,WAITING,712
1951,3329,TICKET,Затрудняюсь было,HARD,712
1952,3328,TICKET,Затрудняюсь было,HARD,712
1953,3325,TICKET,Непонятно,OBSCURE,712
1955,3344,TICKET,Ответил,SOLVED,43
1956,3343,TICKET,Затрудняюсь,HARD,712
1957,3346,TICKET,Затрудняюсь,HARD,712
1958,3347,TICKET,Затрудняюсь,HARD,712
1959,3339,TICKET,Отложено,WAITING,712
1960,3350,TICKET,Затрудняюсь,HARD,712
1961,3349,TICKET,Затрудняюсь,HARD,712
1962,3351,TICKET,Ответил,SOLVED,712
1963,3352,TICKET,Отложено,WAITING,712
1964,3355,TICKET,Ответил,SOLVED,43
1965,3357,TICKET,Отложено дубль,WAITING,712
1966,3356,TICKET,Отложено подписка в инстаграмм,WAITING,712
1967,3359,TICKET,Затрудняюсь от пацанки,HARD,712
1968,3360,TICKET,Ответил,SOLVED,712
1969,3361,TICKET,Затрудняюсь дубль,HARD,712
1970,3362,TICKET,Затрудняюсь,HARD,712
1971,3363,TICKET,Затрудняюсь vine,HARD,712
1972,3364,TICKET,Затрудняюсь vine,HARD,712
1973,3365,TICKET,Затрудняюсь было,HARD,712
1974,3371,TICKET,Ответил,SOLVED,712
1975,3373,TICKET,Затрудняюсь,HARD,712
1976,3374,TICKET,Ответил,SOLVED,712
1978,3382,TICKET,Ответил,SOLVED,712
1979,3381,TICKET,Ответил вроде,SOLVED,712
1980,3383,TICKET,Ответил,SOLVED,712
1981,3384,TICKET,Затрудняюсь,HARD,712
1982,3388,TICKET,Ответил,SOLVED,712
1983,3392,TICKET,Отложено,WAITING,712
1984,3393,TICKET,Затрудняюсь дубль,HARD,712
1985,3394,TICKET,Затрудняюсь,HARD,712
1986,3396,TICKET,Ответил,SOLVED,712
1987,3401,TICKET,Затрудняюсь GDM,HARD,712
1988,3399,TICKET,Затрудняюсь,HARD,712
1989,3403,TICKET,Затрудняюсь,HARD,712
1990,3404,TICKET,Непонятно,OBSCURE,712
1991,3405,TICKET,Затрудняюсь,HARD,712
1992,3406,TICKET,Ответил,SOLVED,43
1993,3410,TICKET,Отложено,WAITING,712
1994,3411,TICKET,Затрудняюсь,HARD,712
1995,3415,TICKET,Ответил,SOLVED,712
1996,3417,TICKET,Ответил,SOLVED,712
1997,3418,TICKET,Затрудняюсь,HARD,712
1999,3423,TICKET,Ответил,SOLVED,43
2000,3434,TICKET,Ответил,SOLVED,43
2001,3438,TICKET,Ответил,SOLVED,712
2002,3439,TICKET,Отложено,WAITING,712
2003,3437,TICKET,Непонятно,OBSCURE,712
2004,3436,TICKET,Затрудняюсь,HARD,712
2005,3435,TICKET,Затрудняюсь,HARD,712
2006,3433,TICKET,Затрудняюсь,HARD,712
2007,3440,TICKET,Затрудняюсь,HARD,712
2008,3442,TICKET,Затрудняюсь gdm,HARD,712
2009,3443,TICKET,Затрудняюсь дубль http://hazanda.com/ticket-3440,HARD,712
2010,3432,TICKET,Затрудняюсь,HARD,712
2011,3431,TICKET,Затрудняюсь было,HARD,712
2012,3430,TICKET,Ответил,SOLVED,712
2013,3428,TICKET,Затрудняюсь gdm,HARD,712
2014,3425,TICKET,Затрудняюсь Wornsplash Shuffle#29,HARD,712
2015,3424,TICKET,Затрудняюсь,HARD,712
2016,3422,TICKET,Затрудняюсь,HARD,712
2017,3444,TICKET,Затрудняюсь,HARD,712
2018,3446,TICKET,Затрудняюсь,HARD,712
2019,3447,TICKET,Затрудняюсь,HARD,712
2020,3449,TICKET,Непонятно,OBSCURE,712
2021,3450,TICKET,Затрудняюсь,HARD,712
2022,3451,TICKET,Затрудняюсь,HARD,712
2023,3453,TICKET,Затрудняюсь,HARD,712
2024,3452,TICKET,Ответил,SOLVED,712
2025,3455,TICKET,Затрудняюсь,HARD,712
2026,3457,TICKET,Затрудняюсь,HARD,712
2027,3461,TICKET,Затрудняюсь,HARD,712
2028,3468,TICKET,Затрудняюсь,HARD,712
2029,3469,TICKET,Затрудняюсь было,HARD,712
2030,3477,TICKET,Ответил,SOLVED,712
2031,3476,TICKET,Непонятно ссылки нету,OBSCURE,712
2032,3475,TICKET,Ответил,SOLVED,712
2033,3474,TICKET,Ответил,SOLVED,712
2034,3473,TICKET,Ответил,SOLVED,712
2035,3472,TICKET,Затрудняюсь,HARD,712
2036,3470,TICKET,Ответил,SOLVED,712
2037,3466,TICKET,Ответил,SOLVED,712
2038,3479,TICKET,Ответил,SOLVED,712
2039,3478,TICKET,Затрудняюсь,HARD,712
2040,3481,TICKET,Затрудняюсь трек хороший,HARD,712
2041,3482,TICKET,Затрудняюсь,HARD,712
2042,3483,TICKET,Затрудняюсь Звезды ТНТ Полина Максимова и Аня Хилькевич отрываются в клубе!,HARD,712
2043,3484,TICKET,Ответил,SOLVED,712
2044,3485,TICKET,Непонятно,OBSCURE,712
2045,3486,TICKET,Ответил,SOLVED,712
2046,3488,TICKET,Отложено,WAITING,712
2047,3489,TICKET,Отложено,WAITING,712
2048,3491,TICKET,Затрудняюсь,HARD,712
2049,3493,TICKET,Затрудняюсь дубль,HARD,712
2050,3501,TICKET,Затрудняюсь vine,HARD,712
2051,3500,TICKET,Ответил,SOLVED,712
2052,3498,TICKET,Ответил,SOLVED,712
2053,3502,TICKET,Непонятно,OBSCURE,712
2054,3496,TICKET,Непонятно,OBSCURE,712
2055,3503,TICKET,Ответил,SOLVED,712
2056,3504,TICKET,Ответил,SOLVED,712
2057,3506,TICKET,Непонятно,OBSCURE,712
2058,3508,TICKET,Ответил,SOLVED,43
2059,3507,TICKET,Ответил,SOLVED,43
2060,3509,TICKET,Ответил,SOLVED,43
2061,3513,TICKET,Ответил,SOLVED,43
2062,3501,TICKET,Ответил,SOLVED,788
2063,3512,TICKET,Непонятно,OBSCURE,712
2064,3510,TICKET,Затрудняюсь,HARD,712
2065,3515,TICKET,Затрудняюсь,HARD,712
2066,3514,TICKET,Затрудняюсь,HARD,712
2067,3516,TICKET,Затрудняюсь,HARD,712
2068,3517,TICKET,Затрудняюсь,HARD,712
2069,3518,TICKET,Ответил,SOLVED,712
2070,3519,TICKET,Затрудняюсь,HARD,712
2071,3528,TICKET,Ответил,SOLVED,43
2072,3527,TICKET,Ответил,SOLVED,43
2073,3529,TICKET,Ответил,SOLVED,43
2074,3530,TICKET,Ответил,SOLVED,43
2075,3531,TICKET,Ответил,SOLVED,43
2076,3526,TICKET,Отложено,WAITING,712
2077,3524,TICKET,Затрудняюсь,HARD,712
2078,3522,TICKET,Затрудняюсь,HARD,712
2079,3521,TICKET,Затрудняюсь,HARD,712
2080,3520,TICKET,Непонятно,OBSCURE,712
2081,3532,TICKET,Затрудняюсь,HARD,712
2082,3533,TICKET,Ответил,SOLVED,712
2083,3534,TICKET,Затрудняюсь,HARD,712
2084,3535,TICKET,Отложено,WAITING,712
2085,3536,TICKET,Ответил,SOLVED,43
2086,3537,TICKET,Ответил,SOLVED,43
2087,3538,TICKET,Ответил,SOLVED,43
2088,3532,TICKET,Ответил,SOLVED,43
2089,3539,TICKET,Затрудняюсь,HARD,712
2090,3540,TICKET,Ответил,SOLVED,712
2092,3541,TICKET,Ответил,SOLVED,712
2093,3545,TICKET,Затрудняюсь мульт эхо,HARD,712
2094,3546,TICKET,Ответил,SOLVED,712
2095,3547,TICKET,Ответил,SOLVED,712
2096,3548,TICKET,Ответил,SOLVED,712
2097,3549,TICKET,Затрудняюсь,HARD,712
2098,3551,TICKET,Затрудняюсь,HARD,712
2099,3550,TICKET,Затрудняюсь,HARD,712
2100,3553,TICKET,Ответил,SOLVED,43
2101,3554,TICKET,Ответил,SOLVED,712
2102,3552,TICKET,Затрудняюсь,HARD,712
2104,3557,TICKET,Ответил,SOLVED,43
2105,3558,TICKET,Ответил,SOLVED,712
2106,3559,TICKET,Отложено,WAITING,712
2108,3562,TICKET,Ответил,SOLVED,43
2109,3563,TICKET,Ответил,SOLVED,43
2110,3566,TICKET,Ответил,SOLVED,43
2111,3561,TICKET,Ответил,SOLVED,43
2112,3560,TICKET,Затрудняюсь,HARD,712
2113,3564,TICKET,Затрудняюсь,HARD,712
2114,3568,TICKET,Отложено,WAITING,712
2115,3569,TICKET,Ответил,SOLVED,712
2116,3572,TICKET,Ответил,SOLVED,712
2117,3571,TICKET,Затрудняюсь,HARD,712
2118,3573,TICKET,Ответил,SOLVED,712
2119,3570,TICKET,Ответил,SOLVED,712
2120,3575,TICKET,Ответил,SOLVED,712
2121,3576,TICKET,Отложено,WAITING,712
2122,3582,TICKET,Ответил,SOLVED,43
2123,3583,TICKET,Ответил,SOLVED,43
2124,3584,TICKET,Ответил,SOLVED,43
2125,3585,TICKET,Ответил,SOLVED,43
2126,3588,TICKET,Ответил,SOLVED,43
2127,3587,TICKET,Ответил,SOLVED,43
2128,3590,TICKET,Ответил,SOLVED,43
2129,3595,TICKET,Ответил,SOLVED,43
2130,3599,TICKET,Ответил,SOLVED,43
2131,3598,TICKET,Затрудняюсь,HARD,712
2132,3597,TICKET,Ответил,SOLVED,712
2133,3593,TICKET,Затрудняюсь youtube free music,HARD,712
2134,3601,TICKET,Ответил,SOLVED,712
2135,3603,TICKET,Ответил,SOLVED,712
2136,3604,TICKET,Затрудняюсь,HARD,712
2137,3606,TICKET,Затрудняюсь,HARD,712
2138,3610,TICKET,Затрудняюсь,HARD,712
2139,3612,TICKET,Ответил,SOLVED,712
2140,3613,TICKET,Затрудняюсь Shuffle #55 [GDM],HARD,712
2141,3615,TICKET,Затрудняюсь,HARD,712
2142,3616,TICKET,Затрудняюсь,HARD,712
2143,3617,TICKET,Ответил,SOLVED,43
2144,3619,TICKET,Ответил,SOLVED,43
2145,3627,TICKET,Ответил,SOLVED,43
2146,3618,TICKET,Затрудняюсь,HARD,712
2147,3631,TICKET,Ответил,SOLVED,43
2148,3620,TICKET,Отложено,WAITING,712
2149,3621,TICKET,Затрудняюсь,HARD,712
2150,3623,TICKET,Отложено,WAITING,712
2151,3625,TICKET,Отложено,WAITING,712
2152,3626,TICKET,Затрудняюсь,HARD,712
2153,3628,TICKET,Затрудняюсь vine,HARD,712
2154,3629,TICKET,Отложено кавказ,WAITING,712
2155,3633,TICKET,Затрудняюсь было хоккеист,HARD,712
2156,3634,TICKET,Отложено,WAITING,712
2157,3640,TICKET,Непонятно,OBSCURE,712
2158,3664,TICKET,Непонятно,OBSCURE,712
2159,3647,TICKET,Затрудняюсь vine,HARD,712
2160,3646,TICKET,Затрудняюсь,HARD,712
2161,3637,TICKET,Затрудняюсь,HARD,712
2162,3635,TICKET,Затрудняюсь,HARD,712
2163,3661,TICKET,Затрудняюсь,HARD,712
2164,3669,TICKET,Затрудняюсь,HARD,712
2165,3668,TICKET,Затрудняюсь,HARD,712
2166,3641,TICKET,Ответил,SOLVED,712
2167,3671,TICKET,Ответил,SOLVED,712
2168,3672,TICKET,Затрудняюсь wormix,HARD,712
2169,3673,TICKET,Ответил,SOLVED,712
2170,3674,TICKET,Непонятно,OBSCURE,712
2171,3675,TICKET,Затрудняюсь,HARD,712
2172,3679,TICKET,Затрудняюсь,HARD,712
2173,3678,TICKET,Затрудняюсь,HARD,712
2174,3677,TICKET,Затрудняюсь,HARD,712
2175,3684,TICKET,Ответил,SOLVED,43
2176,3699,TICKET,Ответил в общем,SOLVED,712
2177,3698,TICKET,Затрудняюсь,HARD,712
2178,3697,TICKET,Затрудняюсь,HARD,712
2179,3696,TICKET,Ответил,SOLVED,712
2180,3686,TICKET,Затрудняюсь,HARD,712
2181,3685,TICKET,Отложено,WAITING,712
2182,3694,TICKET,Отложено,WAITING,712
2183,3701,TICKET,Ответил,SOLVED,43
2184,3705,TICKET,Ответил,SOLVED,43
2185,3707,TICKET,Ответил,SOLVED,43
2186,3710,TICKET,Ответил,SOLVED,43
2187,3715,TICKET,Ответил,SOLVED,43
2188,3716,TICKET,Ответил,SOLVED,43
2189,3717,TICKET,Ответил,SOLVED,43
2190,3720,TICKET,Затрудняюсь,HARD,712
2191,3719,TICKET,Затрудняюсь gdm,HARD,712
2192,3718,TICKET,Непонятно,OBSCURE,712
2193,3714,TICKET,Затрудняюсь,HARD,712
2194,3713,TICKET,Отложено,WAITING,712
2195,3712,TICKET,Отложено,WAITING,712
2196,3708,TICKET,Ответил,SOLVED,712
2197,3702,TICKET,Затрудняюсь,HARD,712
2198,3726,TICKET,Затрудняюсь,HARD,712
2199,3725,TICKET,Отложено,WAITING,712
2200,3724,TICKET,Затрудняюсь,HARD,712
2201,3723,TICKET,Ответил,SOLVED,712
2202,3722,TICKET,Затрудняюсь gdm,HARD,712
2203,3721,TICKET,Затрудняюсь,HARD,712
2204,3727,TICKET,Ответил,SOLVED,712
2205,3729,TICKET,Ответил,SOLVED,43
2206,3730,TICKET,Ответил,SOLVED,43
2207,3731,TICKET,Ответил,SOLVED,43
2208,3733,TICKET,Ответил,SOLVED,43
2209,3734,TICKET,Ответил,SOLVED,43
2210,3740,TICKET,Затрудняюсь,HARD,712
2211,3736,TICKET,Отложено,WAITING,712
2212,3741,TICKET,Затрудняюсь,HARD,712
2213,3735,TICKET,Затрудняюсь,HARD,712
2214,3732,TICKET,Затрудняюсь было 10 страшных сайтов,HARD,712
2215,3745,TICKET,Ответил,SOLVED,712
2216,3744,TICKET,Затрудняюсь vine,HARD,712
2217,3743,TICKET,Затрудняюсь vine,HARD,712
2218,3746,TICKET,Затрудняюсь vine,HARD,712
2219,3747,TICKET,Ответил,SOLVED,712
2220,3750,TICKET,Затрудняюсь,HARD,712
2221,3760,TICKET,Затрудняюсь,HARD,712
2222,3759,TICKET,Непонятно,OBSCURE,712
2223,3758,TICKET,Непонятно,OBSCURE,712
2224,3752,TICKET,Затрудняюсь,HARD,712
2225,3761,TICKET,Затрудняюсь vine,HARD,712
2226,3762,TICKET,Затрудняюсь vine,HARD,712
2227,3763,TICKET,Затрудняюсь vine,HARD,712
2228,3765,TICKET,Ответил,SOLVED,43
2229,3764,TICKET,Отложено,WAITING,712
2230,3769,TICKET,Затрудняюсь было CAKED UP VIDEO #004 RECAP,HARD,712
2231,3768,TICKET,Затрудняюсь everybody dance with me,HARD,712
2232,3772,TICKET,Затрудняюсь,HARD,712
2233,3777,TICKET,Затрудняюсь vine,HARD,712
2234,3776,TICKET,Затрудняюсь,HARD,712
2235,3775,TICKET,Ответил,SOLVED,712
2236,3787,TICKET,Затрудняюсь,HARD,712
2237,3786,TICKET,Затрудняюсь дубль,HARD,712
2238,3793,TICKET,Ответил,SOLVED,43
2239,3795,TICKET,Ответил,SOLVED,43
2240,3796,TICKET,Ответил,SOLVED,43
2241,3798,TICKET,Ответил,SOLVED,43
2242,3800,TICKET,Ответил,SOLVED,43
2243,3801,TICKET,Ответил,SOLVED,43
2244,3802,TICKET,Ответил,SOLVED,43
2245,3803,TICKET,Ответил,SOLVED,43
2246,3804,TICKET,Ответил,SOLVED,43
2247,3805,TICKET,Ответил,SOLVED,43
2248,3812,TICKET,Ответил,SOLVED,712
2249,3809,TICKET,Затрудняюсь,HARD,712
2250,3808,TICKET,Затрудняюсь,HARD,712
2251,3794,TICKET,Затрудняюсь,HARD,712
2252,3797,TICKET,Ответил,SOLVED,712
2253,3799,TICKET,Затрудняюсь,HARD,712
2254,3813,TICKET,Ответил,SOLVED,712
2255,3817,TICKET,Ответил,SOLVED,43
2256,3820,TICKET,Затрудняюсь anime vine,HARD,712
2257,3819,TICKET,Ответил,SOLVED,712
2258,3818,TICKET,Затрудняюсь Зажигай! 2 сезон | Hit the floor | Трейлер,HARD,712
2259,3816,TICKET,Ответил,SOLVED,712
2260,3815,TICKET,Ответил,SOLVED,712
2261,3814,TICKET,Отложено,WAITING,712
2262,3821,TICKET,Ответил,SOLVED,712
2263,3822,TICKET,Затрудняюсь ТОП10 СТРАШНЫХ САЙТОВ,HARD,712
2264,3823,TICKET,Ответил,SOLVED,712
2265,3824,TICKET,Затрудняюсь,HARD,712
2266,3826,TICKET,Затрудняюсь,HARD,712
2267,3827,TICKET,Затрудняюсь,HARD,712
2268,3829,TICKET,Ответил,SOLVED,712
2269,3831,TICKET,Отложено,WAITING,712
2270,3830,TICKET,Затрудняюсь,HARD,712
2271,3833,TICKET,Непонятно,OBSCURE,712
2272,3834,TICKET,Ответил,SOLVED,712
2273,3839,TICKET,Ответил,SOLVED,43
2274,3840,TICKET,Ответил,SOLVED,43
2275,3841,TICKET,Ответил,SOLVED,43
2276,3838,TICKET,Ответил,SOLVED,712
2277,3842,TICKET,Затрудняюсь,HARD,712
2278,3845,TICKET,Отложено,WAITING,712
2279,3846,TICKET,Затрудняюсь НОВЫЕ ШАПКИ. декабрь 2013. Вормикс!,HARD,712
2280,3847,TICKET,Ответил,SOLVED,712
2281,3848,TICKET,Затрудняюсь,HARD,712
2282,3849,TICKET,Отложено,WAITING,712
2283,3850,TICKET,Затрудняюсь,HARD,712
2284,3852,TICKET,Ответил,SOLVED,712
2285,3856,TICKET,Ответил,SOLVED,43
2286,3855,TICKET,Ответил,SOLVED,43
2287,3858,TICKET,Ответил,SOLVED,712
2288,3854,TICKET,Затрудняюсь,HARD,712
2289,3859,TICKET,Затрудняюсь,HARD,712
2290,3862,TICKET,Затрудняюсь,HARD,712
2291,3863,TICKET,Непонятно,OBSCURE,712
2292,3867,TICKET,Ответил,SOLVED,43
2293,3864,TICKET,Ответил,SOLVED,43
2294,3865,TICKET,Затрудняюсь vine,HARD,712
2295,3866,TICKET,Затрудняюсь,HARD,712
2296,3868,TICKET,Затрудняюсь vine,HARD,712
2297,3869,TICKET,Ответил,SOLVED,712
2298,3870,TICKET,Ответил,SOLVED,712
2299,3871,TICKET,Ответил,SOLVED,712
2300,3874,TICKET,Ответил,SOLVED,712
2301,3875,TICKET,Ответил,SOLVED,43
2302,3876,TICKET,Ответил,SOLVED,43
2303,3877,TICKET,Ответил,SOLVED,43
2304,3878,TICKET,Ответил,SOLVED,43
2305,3882,TICKET,Ответил,SOLVED,43
2306,3886,TICKET,Ответил,SOLVED,43
2307,3891,TICKET,Ответил,SOLVED,43
2308,3893,TICKET,Затрудняюсь было топ стр сайтов,HARD,712
2309,3887,TICKET,Затрудняюсь,HARD,712
2310,3883,TICKET,Затрудняюсь,HARD,712
2311,3873,TICKET,Затрудняюсь,HARD,712
2312,3885,TICKET,Ответил,SOLVED,712
2313,3899,TICKET,Затрудняюсь,HARD,712
2314,3898,TICKET,Затрудняюсь,HARD,712
2315,3897,TICKET,Затрудняюсь,HARD,712
2316,3894,TICKET,Затрудняюсь,HARD,712
2317,3906,TICKET,Ответил,SOLVED,43
2318,3909,TICKET,Ответил,SOLVED,43
2319,3914,TICKET,Ответил,SOLVED,43
2320,3915,TICKET,Ответил,SOLVED,43
2321,3916,TICKET,Ответил,SOLVED,43
2322,3922,TICKET,Ответил,SOLVED,43
2323,3930,TICKET,Ответил,SOLVED,43
2324,3929,TICKET,Ответил,SOLVED,43
2325,3932,TICKET,Ответил,SOLVED,43
2326,3926,TICKET,Ответил,SOLVED,43
2327,3933,TICKET,Ответил,SOLVED,43
2328,3935,TICKET,Ответил,SOLVED,43
2329,3936,TICKET,Ответил,SOLVED,43
2330,3937,TICKET,Ответил,SOLVED,43
2331,3931,TICKET,Затрудняюсь,HARD,712
2332,3928,TICKET,Отложено,WAITING,712
2333,3938,TICKET,Ответил,SOLVED,712
2334,3925,TICKET,Ответил,SOLVED,712
2335,3913,TICKET,Затрудняюсь,HARD,712
2336,3912,TICKET,Затрудняюсь,HARD,712
